filename,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6,beta_7,beta_8,beta_9,beta_10,beta_11,beta_12,beta_13,beta_14,beta_15,beta_16,beta_17,beta_18,beta_19,beta_20,beta_21,beta_22,beta_23,beta_24,beta_25,beta_26,beta_27,beta_28,beta_29,beta_30,beta_31,beta_32,beta_33,beta_34,beta_35,beta_36,beta_37,beta_38,beta_39,beta_40,beta_41,beta_42,beta_43,beta_44,beta_45,beta_46,beta_47,beta_48,beta_49,beta_50,beta_51,beta_52,beta_53,beta_54,beta_55,beta_56,beta_57,beta_58,beta_59,beta_60,beta_61,beta_62,beta_63,beta_64,beta_65,beta_66,beta_67,beta_68,beta_69,beta_70,beta_71,beta_72,beta_73,beta_74,beta_75,beta_76,beta_77,beta_78,beta_79,beta_80,beta_81,beta_82,beta_83,beta_84,beta_85,beta_86,beta_87,beta_88,beta_89,beta_90,beta_91,beta_92,beta_93,beta_94,beta_95,beta_96,beta_97,beta_98,beta_99,beta_100
moulinrouge/paris_moulinrouge_000815.jpg,-0.003866900371987743,-0.0032421737553739835,0.004404684042946707,-0.0016959340030472028,-0.01934824520589974,0.026233581290787917,0.024325705301422834,0.005949401261638272,-0.012472136100492632,0.02741057742211417,0.013764071210252677,-0.003541524170737224,0.003723478887359388,-0.013160650877487615,0.0027359537523437456,0.007349546830187183,0.01628847787121903,0.01382661508244385,-0.013590673740388203,-0.014579968314837377,-0.012595866476877396,-0.015453588257493982,-0.006933269057888366,0.00708012296067306,-0.015699110305611913,-0.013895438241576808,-0.011779438345855016,-0.02138474423406726,0.013623914449369988,0.010743567895685575,-0.011901860481204712,0.0010925208563676541,0.0050462805426,-0.00599935080526066,0.020771281792598188,0.011240407116902197,-0.012134327541484299,0.008124915742428811,0.0007736092866196492,0.004176837794971601,0.009888391714898736,-0.0015297701570516837,0.0026706302239495093,-0.015782845437455624,-0.0040565147515071965,-0.0005995360283635921,-0.014781576942669393,0.009428587494163969,-0.023371163248077604,-0.0026499999091469683,-0.013992531213377632,0.009868882709659495,-0.0018980886696146836,0.017466979163540036,0.012959557426884863,-0.012536465166922214,0.000978957367478285,0.0022809409331938143,-0.005434543878128336,0.006310349219914413,-0.004373950926257604,0.0032723052341227504,0.0006064489736465653,0.0031714895872433993,0.0134786915803832,0.013730013169397459,-0.011420250537424506,0.01479089532707202,0.0004372937380660493,-0.007553199053621766,0.011945384098485307,-0.004941505570162878,0.004825636524648817,0.007817668600161226,0.02789516194104936,0.01971846914669372,0.01044518774721806,-0.006897213641160806,0.006521831290774829,-0.009911626612749786,0.005912129217418951,-0.010738179559264685,0.0112127718617637,0.011828201300921373,-0.006788463583904996,0.013415615697226378,0.004954163409367774,-0.011194854680439362,-0.005260833299118054,0.010228890008174465,-0.008222053689298141,0.00868664102212497,-0.013864537755221883,-0.019573088317206055,0.011913229610192802,0.01023356012297891,0.004197282414936868,0.022369081499827977,0.001996692053136141,-0.013208444262633822
moulinrouge/paris_moulinrouge_000850.jpg,0.00646190312385346,0.0033238670474430333,0.0007750950281138619,0.011029847818050898,-0.0017824453474908168,0.02305884648706074,0.020453495319709993,0.026791639273574513,-0.017955370211059758,0.005326155863922328,-0.0012970163655232016,0.005874048877418133,0.021668635128258628,-0.005760619690392234,-0.0022100221386288704,-0.007733109822457768,-0.0032071134859584416,-0.011535974273359933,-0.0009558174558265073,0.010550033355195918,-0.015793855034901546,-0.014925658027829948,0.009644567556623379,0.02761426567268495,0.011247306683071338,0.013186924063922504,0.004097960167297545,0.0027047833319813882,1.7539641494471977e-06,-0.010811623854976266,0.012904553673971322,0.013979851471391544,-0.007753888922938893,-0.005340516358167872,-0.004147289013026453,0.00868629280096862,0.009286421255013999,-0.001030679711713678,0.012656368107286714,-0.0030156386092259012,0.014209778230219575,0.008045228263223759,0.0011848253085742168,-0.0016746650672921264,-0.010537821478977754,0.0023518761142616766,0.0021601418895538897,-0.008768801338237753,0.014140952631042052,-0.0028202499445304377,0.02037911105821673,0.022967872425617618,-0.007454452267812927,0.0037606920496959053,-0.0012212436220279393,-0.01833284117346567,0.015065214405442564,0.015231854370453945,0.016467871327802232,-0.008828978615428112,-0.011661147765807168,-0.010242663669561421,-0.016140491767744063,0.006126429668837615,-0.009813279433619256,-0.00623856380760296,0.011094596777160043,-0.0042801759474806605,0.001774587091500737,0.003117105425495829,0.015194694219008863,-0.005872639894434189,0.017048212255884657,-0.012260207144747348,0.013934399588587347,-0.0017664925982378754,0.005102374338260058,0.016849702874319153,-0.0218131226082313,-0.0026037773506671588,0.012748086343725833,-0.009671300099802835,-0.021944789984592025,0.008273454619419186,-0.027875337264118033,-0.016844895401784445,-0.0002284923851508953,-0.009519357539072487,-0.01559393160096872,-0.002826520580503793,0.023370311884559503,0.00012335159802897734,0.0011892080690867203,0.02664913445402662,-0.014354328792416927,0.028090732420222655,-0.010673004053119786,-0.004778133544911029,9.147575142806251e-05,3.3763409554698534e-05
moulinrouge/paris_moulinrouge_000399.jpg,-9.003305346700563e-05,0.011092330071834777,-0.0037941925016101888,0.012561133710799637,-0.01653059076436353,0.030353538738414343,0.010200382584891554,0.020486768800685052,-0.013951261897987054,-0.005558843355922488,-0.00235080394843095,0.008870038269813167,0.02555901097896882,0.014333979166019646,-0.010435716661362855,-0.02618296746910357,-0.00510885613957435,-0.013446774771405942,-0.01300817456398854,0.0072097081721365286,0.004187583637580774,-0.023487570377555726,0.019262675838720524,9.23352111384391e-05,-0.006320115432790244,-0.004070598586753584,-0.0028516966007117307,-0.03154776210654594,0.0013713848904705831,-0.0016222267195332115,0.013197084669541347,0.007732788086652286,0.0009823284930950374,-0.00029250076533000207,-0.004159120840384405,0.005327012299885498,0.018538021552893042,-0.0011755520822899343,-0.00035228908024704023,-0.005931439162919077,-0.005268136466785543,-0.02697584308396807,0.0032594794400714337,-0.000618243725924355,-0.00495685573819028,0.0075727176107389365,-0.007134190961881927,0.00467227977256514,0.01907257152405632,-0.0056634829442663535,0.009479557360924139,0.014780295128504008,-0.007984951975141475,0.004734514170819499,0.0013948530968076324,-0.0077145022568007185,-0.003422799921507752,0.0046189509310315645,-0.011099595346891266,-0.009817398019722576,0.00777924923057763,-0.010688163007342556,0.013458211532779745,-0.01598018714727745,-0.008275203205710648,-0.01116623734402731,-0.0003236396945986302,0.023072380688276266,0.008779032373514581,-0.006194393629038318,-0.0008120206363163115,-0.0177422426423118,-0.017950887030740582,-0.00915136099740548,0.018304850322879658,0.005434037696568562,0.014779042967229183,-0.016707371739121207,-0.003387443525485561,0.004923371240565973,-0.005841802803934781,-0.01572890969284387,-0.01638890641551528,-0.010781488137601576,-0.012266420197164157,0.020052292269126356,-0.00681571328725139,0.014857713973612425,-0.0053677593241367024,-0.008563056976324448,0.016748160668106096,-0.011195443500251246,0.01728618105806452,-0.014254179934231828,-0.003443047615978506,0.004598601349608663,-0.016799478772625578,-0.008251654050723586,-0.009613162493756981,-0.0023682892949570206
moulinrouge/paris_moulinrouge_000430.jpg,-0.010147965498457031,0.009403989099115117,0.00456124577080286,-0.0025322546604251033,-0.00543820481623361,0.025338419370938146,0.028337282571095766,0.003774091203283832,-0.030507510210704775,0.005033093675694941,0.00501212773547071,-0.02933895629810069,0.011920318359273315,0.002969344408656974,0.01047548396364587,0.008873705376511675,0.007672522167413499,-0.0013657998922569678,-0.00867175290685205,-0.01361488352382241,0.009358372442926838,-0.023564558905473147,0.0022158061086841123,0.006945300919574241,0.02013613156080827,-0.024699011975044313,-0.009609303762981103,-0.005840748004932068,0.00853516732255401,0.01474235531358571,-0.022696323523287,-0.0034136440813005327,0.011196217785557737,0.009415843957939856,0.020837305114380453,0.003712741729178308,-0.013678391357166158,0.00809485334510565,-0.004911037423776123,0.0007986923639606489,0.022954996485971497,-0.006393892931782027,-0.003764239389977706,-0.006344104408109571,0.0160253858729683,-0.009666419518282844,0.022046013876050825,0.00762738645382063,-0.008151869501271806,-0.006230948761375197,0.01820725172281319,0.017223323757954496,0.0012394744823326972,0.004971395168340231,-0.0026617995832756767,-0.005260273017572609,-0.013022993416876754,-0.0096576536311607,-0.005131335156872616,0.017220410180721082,0.005708830166453916,0.00646706497227582,-0.006151019586961352,0.008167869829675656,-0.0005744523200357156,-0.026225147252680683,-0.0081302155672558,-0.004392530395644122,-0.004542432579934546,0.010588257530557765,0.002360037055000848,-0.015526035434350232,0.011645206741906954,0.017789218164851028,-0.006608472781037188,0.007847574686176704,-0.009993411634111707,-0.0017992833998793773,0.003643278849824498,0.001815760908471262,-0.008833155785293924,-0.01727163222626177,-0.005290094256438955,0.002378047360254976,-0.007631013642104177,0.015087990710857117,0.013039622193759143,-0.016884808039690096,-0.011132289334022003,-0.013625377188138894,-0.0023509637918032195,-0.004199743801043275,-0.0009041872579094793,-0.005429584765359005,0.0026768521534141776,0.004162224068364463,0.028957507897028858,0.004582991222511788,0.013643190956850198,0.008750697667307513
moulinrouge/paris_moulinrouge_000801.jpg,0.0011568759362880307,0.010479474742351133,0.008509345888337084,-0.0018223061472998634,-0.015586861862044056,0.0008323939267768602,-0.0174250622584002,0.0005722629852854049,0.008392619424359532,0.01977162699375054,0.027165772852555697,-0.006274559164390154,-0.00982712730631255,0.010300583026576774,-0.007987418573341757,0.00406306553186589,0.011409329318363784,0.0013895167476837584,-0.010552566358055154,0.005858957299070329,-0.004667990747534304,-0.00044587709719356327,-0.02073751192181274,0.009325324026773007,0.00045021454154863997,-0.00614056192844568,-0.0031294157983649735,-0.00792931940556466,-0.009141303881452381,0.009043659314790823,-0.013041768773652013,0.007964041122029766,0.01126078765651255,-0.00943015043542225,-0.0003278379052899711,0.005477428918014034,-0.005425887765772715,0.01818711600317894,0.007477968094197089,0.007273297578514239,-0.01785819077282987,-0.02150047383077315,-0.01119074875428936,0.0015154080482456444,-0.000939266290107848,-0.011912141934057843,-0.005821508023969916,0.005543049020046111,0.016076723760611446,-0.005290073300408411,-0.00651909916278331,-0.000705623443923127,-0.01161434802536863,-0.008473016996164335,0.006553972022669167,-0.016286294985282106,-0.002630222270181439,-0.0067379768276846575,0.02168479946060576,-4.7775832786448264e-05,-0.03404244489290268,-0.0042048147835393535,0.006593719649760838,0.02301910361048457,-0.018886233243096937,0.0038264265803559846,0.02283169132252598,0.01071145444732719,0.0029208767409532443,-0.037103756203275634,0.011648065487940866,0.01082917288838859,0.020955615035271883,0.011908629051958138,0.012652460110752169,-0.023753436411405347,0.01183130012427894,0.015457741272562305,-0.010318910988246475,0.0004012734600457272,-0.01132816589941334,-0.02326107193122669,-0.0159936079823274,0.005688509934047354,0.002336824539638474,-0.023104995617376813,0.0038813277602396247,0.010963644317253057,-0.0017385195397896602,0.0017145284495159192,0.013530918013879538,-0.0069416653439297055,-0.00613104690459522,-0.009487731046385301,-0.002943272165284401,0.007061388946450926,0.007144140490548696,0.013644600531436008,-0.013865359415910477,-0.010185652843717101
moulinrouge/paris_moulinrouge_000581.jpg,0.005076667527883205,0.016857972681933283,-0.007547615176549297,-0.0022829471111309447,-0.02592664754797716,0.03867774406772463,0.004496205814307178,0.01716038491078259,-0.035066951735094776,0.007584325416576384,0.0013132172599166548,-0.012211877928463052,0.027222252814292282,0.015477788036467046,0.007451927957041336,-0.015851332031452985,-0.00776152283726294,-7.953249765199662e-05,-0.007616263077391955,-0.002387539138253469,0.007134767376231233,-0.007101907366757116,0.00019753573218264282,0.008049834255611305,-0.0013009364211702536,-0.013746409491376746,-0.023476907467258154,-0.012695741206371914,0.008590937901553153,-0.001149977418147567,0.03099181343124239,0.012921001278977768,0.007431330736681478,-0.005222550322996434,0.0025341045272974073,-0.005394710183448151,0.005038038076983649,0.006820171195814764,-0.027313232337896187,-0.0022293275694839736,-0.012900969950457766,-0.010284783730588111,-0.015397930253699326,-0.011720364717972203,-0.013780780962883455,0.003281903439357655,-0.0057724131212611085,0.002971164881744047,0.016538159825548637,-0.00941416022139096,-0.011102502780663461,-0.016641529053585277,0.010133248680227483,0.013433848584424073,-0.0044422810676541845,-0.001330892899011281,0.0004202747752086088,0.01699489132821706,0.00275831389357003,0.010699158980345822,0.015827247792809106,-0.01645975807864776,-0.0005688353666886506,-0.015261141893236258,-0.0002296537892494645,0.003875967711203537,0.014327912639916184,0.005880906259875147,0.007674419302317419,0.015018589587726925,-0.018099451904419507,0.006602228854831827,-0.010352122544846144,-0.007618379790382468,-0.0008938754255282982,0.024260174658051182,-0.008142356077609414,0.008678141889899958,0.006904627017718979,0.007566918232537426,0.00017556969991081074,0.0004731814621175459,0.012394662596201434,0.008332185227937997,-0.006445533337824054,0.008334117456940822,-0.001501134747394282,0.01823728608606328,-0.020720980703214688,0.008374771844710511,0.00316273708801246,0.009819257155047237,0.00013577134078631038,0.00955942852833149,-0.015572153764925633,-0.016591915544605627,-0.008380013518530377,-0.012951988002683478,-0.005520402902729201,0.0016626771610911855
moulinrouge/paris_moulinrouge_000667.jpg,-0.012037958223531217,0.013377732335256293,0.0019692907072796505,0.009041324861299264,-0.01212119514758018,0.015163367206049475,0.016360004111265286,0.005877191806354218,-0.021494939212735903,-0.005050435565970278,0.010082280424040097,-0.014657466861657698,-0.015611841903074238,0.003265566460353016,0.009981689225492075,0.007604287820756788,-0.007174318440822624,0.016391389428316694,-0.010175155105819667,-0.011118188966422589,-0.0003748711027031748,-0.013886368112675775,-0.020439009301811396,0.014672011558321419,0.013570885720307227,-0.019006285471805832,0.0003286018102813359,-0.004310456008327095,-0.00986260424298441,0.031328454169468806,-0.02652001774900522,-0.021513651216030785,-0.015649231493401364,-0.020312211245415494,0.02887337531211792,-0.007641476933292669,-0.005160939175224113,0.016001272550770978,0.0069115467674982205,0.006326436354941566,0.015205479213393382,0.006746778438175056,0.008665483904285903,-0.011763345818447813,0.008273282666323132,-0.013688525086585067,0.0228584152850135,0.002928966029598964,-0.020964971543762777,-0.011730105565726184,-0.0006440838781530547,-0.00020997926255367596,-0.0054569469324255784,0.01285890388787136,0.0026522154415897087,-0.007092128243484296,0.0024681979206494895,0.014047825193502126,0.022669496875450803,0.0162980465460901,0.004442738436782516,0.007623522427699658,-0.005270630351970941,-0.011280773103339005,-0.005383536470092681,-0.0016327325544206793,-0.012581154669453224,-0.009340930576669796,-0.0026201397310494394,0.010710542137419095,-0.0014467560494241729,0.011254845522639655,0.014267962278379932,0.011492758737599683,-0.004784903374574168,-0.00910249039644253,-0.00481710230528871,-0.0005361879173452023,-0.0024668088263219905,0.008807810842734111,0.016446921092770846,0.004044385305117706,-0.00038337886029948614,-0.005309116938779549,-0.005746718881672834,0.0054451412036010454,0.0030944227531367733,-0.006474804558259493,0.012019115946088085,0.005761751086642022,-0.001603272681006608,-0.020184556520525497,-0.006014948724209896,0.00926092838202661,-0.008520601639616201,-0.0007644975963839119,0.00300531558982187,0.009547586520421716,0.014254808318115162,-0.013784892848313506
moulinrouge/paris_moulinrouge_000841.jpg,0.00398204822791267,0.014054584333606821,-0.003886292345330892,0.013310746476253703,-0.007021305933003551,0.02764158102989652,0.0051888177473200636,0.018958150718593577,0.012109950281378347,0.004062064447531678,-0.0016105359391771568,0.015306550365154572,0.025041322103810847,0.01595679919507793,-0.013712931493966189,-0.031287752231136945,-0.00458538463696921,-0.027043368674463743,4.672046093632007e-05,-0.0008184485217224522,-0.0076269076800661575,-0.005597273926228604,0.015751014304318068,-0.00984108410010458,0.004299513925404213,-0.0016680185064952232,0.004467137681505081,0.020127280648435084,-0.01731826232209331,-0.01677045377494086,-0.0014813372403991519,-0.0002485403770259799,-0.0003512719172876058,0.004791233421591603,0.002225212076650703,0.008754922844233359,-0.002395379951513117,-0.008836554811256916,0.012836166777609107,-0.01984569850985674,0.0008811534908028643,0.015561121432773438,0.0053300621932909535,-0.010455894902530382,0.002209736207334716,-0.008480505999934194,0.0057125416677649464,-0.015141184806920201,0.009002832207079729,-0.0032059258776207388,0.00830415390617297,-0.018524587905795288,-0.025796981431111837,0.012572240766372825,-0.001963135093901924,-0.0032648099009461194,0.018481942200886406,0.009121830535868715,-0.007346153031923257,-0.017623706475238428,-0.009669240963471762,-0.006051457746904054,-0.012469203129203797,0.008302111411930836,-0.0060725013304681295,-0.012183655989689218,0.008223697138156748,-0.0140908632459208,0.0015564979078680756,0.00605885332506589,0.012667058593633587,-0.011178560671835432,-0.0100987266191637,0.005532851022556411,-0.010419230402185651,0.005307980051122494,0.004924083146962699,-0.002373724121497725,-0.016108415722564752,-0.006202489892316192,-0.016857557168403384,-0.012423681859798022,-0.006353315279625718,0.006423852544960163,0.002851360097295818,-0.006972347884431431,-0.023615866934912563,-0.01161203091663729,-0.0020135713597173492,0.0051397544329205925,0.016983017081278567,-0.014636256088608118,-0.0006210423996746985,0.019487497162492103,0.010190031512431098,0.013853718864538915,-0.005780541208001989,0.0019493801742331727,-0.021390500877804714,0.0215143537251876
moulinrouge/paris_moulinrouge_000170.jpg,-0.0007569614736400243,0.004015063619721337,1.2637362904188682e-05,-0.0038052690065685357,-0.021820546482791553,0.04208089259430752,0.013099658567238194,0.005444103779371612,-0.03196617454041217,0.005877653304440883,-0.011045196327925522,-0.017303281361687642,0.02153042860242018,-0.007846358660740021,0.006171534213398557,0.004861640084008681,-0.0010615622574231777,0.0021496993621773434,-0.0009458665835685212,0.0024728368198410947,0.009050686657173863,-0.01588074193907729,0.003617302684794882,0.007023785210599458,-0.0036907914389099927,-0.022588894643769862,-0.01762755452254381,-0.015750830281004494,0.003783744115268439,0.00648962945698686,0.021795963378064862,0.011388038505697638,-0.022898848139718146,0.002819201549728353,-0.008609766128396739,-0.0073546550095278315,0.004304283709575722,0.01278707731450345,-0.002270962774739495,0.0029722247062422013,0.015358558707640291,0.004878221644155038,-0.013972499158046292,0.01736992193663549,-0.013914011060011673,0.006504705072476174,-0.002650558725206874,0.01050041188664572,0.010036361394317659,-0.020437597230714397,-0.0005500573577951632,0.016893258031777686,0.01841892742426054,0.009091543089879717,0.0031017505092614775,-0.006239354386946002,-0.0038051503513235507,0.014757531713472197,-0.005272185129315629,-0.007828913420280283,-0.004391850320573178,-0.006562098734464778,-0.001395970574573505,-0.02112301505982217,0.010196812882410335,-0.009168096026255538,-0.011211099584022237,-0.026360930688893836,0.00034379879659035876,0.0032815899577590684,0.011306184481034539,0.0004960586879733462,0.008499618065076268,-0.0023645271014459657,0.005114811863735856,0.001491537678943775,-0.012816343250958078,-0.01850865954580138,0.00459170939589237,-0.014712744070425951,0.021474884293959603,-0.018355361781329616,0.016962240258781968,0.0014173984377843965,0.012476773279019568,0.002783074789789485,0.005940545631498141,-0.017025795342192084,0.00028073719503866673,0.029706689138442214,-0.013087912620119626,0.0009671819203043029,-0.003121843700275671,0.001013579459047165,0.007862526060134144,0.0023172035665708903,0.016421049726869263,-0.011400619936725335,0.021216096934734818,-0.013677163759658615
moulinrouge/paris_moulinrouge_000261.jpg,0.0028904070402636173,-0.0054548116598506155,0.012847082905306685,0.0010470419986006892,-0.016674294126522285,0.016388936092439042,9.426738318499797e-05,-0.0023707625935531352,-0.009415919353072887,0.006978041274846466,-0.0008030335642613543,-0.01670372734100538,0.007991009071089954,-0.0002466315077169231,-0.014204084350276074,0.00962591449030866,0.019777887443844545,0.02623704725679406,-0.012026875157502242,0.006538280439595279,-0.02795315481882856,-0.0071289606900453275,-0.009780813274033054,-0.003181440130086034,-0.030985764007771654,0.009787101342892022,-0.00408033640250689,-0.017792753727517645,0.0025679023664608833,0.005800126289851729,-0.030055461179166184,-0.018171238518448814,-0.007392621153595075,0.008408943512334146,0.014013453022662685,0.01848012142335688,0.0069854543946286035,0.005588687894320108,0.0225535367493469,-0.002535267458908748,-0.0018521623395344983,0.0025181193528115028,0.0014721564732433532,0.0014515711718513687,0.0008032669711782413,-0.014942114243876497,-0.013937341824814107,-0.006924151887130832,0.001554025177887589,-0.00031102486393715925,-0.0119170652714244,0.0014835687200133554,-0.023619851201417106,-0.0007233967312164521,-0.006649608970698122,-0.01517453145332938,0.011016526090555444,-0.017965352176762196,-0.01451842579950255,0.00012472338024834746,-0.010404115557236266,-0.0041018465891431224,0.009988660499398845,0.006706641333209194,0.0038394577836377464,-0.004369517949614804,-0.004592962923627396,0.020324447813566886,0.003811915744835186,-0.010244493249195226,0.026940850291951226,-0.006189092858480916,0.022636297011127817,0.01171262876196072,-0.005417060557246992,-0.002791767653734773,0.009693369431728363,-0.008095742511097197,-0.012935603954442052,-0.024085049445330724,-0.013776222446572367,0.002714854698093822,-0.005036842625686552,-0.003018190984717657,0.003841728713703502,-0.013583466010499572,-0.008508631151313414,-0.009756962774667241,-0.013748909263238714,0.006413804053729918,-0.021787401918218284,0.005205378148733216,-0.007249922761755578,-0.025139946992635127,-0.0012494150459108173,-0.010819591370544503,-0.002814132848983464,-0.02067628344961926,0.013174344444585432,-0.012084270867996861
